order_id,customer_id,product_id,order_date,product_name,product_category,quantity,unit_price,total_price
1652,CUST0288,PROD015,2023-10-05,Headphones,Electronics,1,1258.23,1258.23
1653,CUST0025,PROD025,2023-11-28,Cycling Helmet,Sports,3,70.83,212.49
1654,CUST0007,PROD048,2023-07-18,Textbook,Books,1,77.61,77.61
1655,CUST0116,PROD041,2023-05-09,Sneakers,Clothing,4,176.39,705.56
1656,CUST0101,PROD050,2023-12-27,Lamp,Home & Kitchen,5,177.59,887.95
1657,CUST0096,PROD012,2023-04-10,Cookware Set,Home & Kitchen,1,77.9,77.9
1658,CUST0285,PROD017,2023-09-21,Tablet,Electronics,3,252.82,758.46
1659,CUST0170,PROD030,2023-03-08,Sneakers,Clothing,1,172.28,172.28
1660,CUST0027,PROD050,2023-12-30,T-Shirt,Clothing,3,47.67,143.01
1661,CUST0282,PROD023,2023-11-17,Running Shoes,Sports,5,130.28,651.4
1662,CUST0267,PROD005,2023-02-07,Lamp,Home & Kitchen,2,89.39,178.78
1663,CUST0048,PROD023,2023-09-16,Dress,Clothing,4,117.75,471.0
1664,CUST0112,PROD049,2023-04-24,Jacket,Clothing,3,79.59,238.77
1665,CUST0059,PROD043,2023-11-13,Cycling Helmet,Sports,1,249.21,249.21
1666,CUST0125,PROD003,2023-06-27,Self-Help Book,Books,5,73.31,366.55
1667,CUST0198,PROD017,2023-12-16,Cookware Set,Home & Kitchen,1,277.3,277.3
1668,CUST0264,PROD033,2023-10-04,Blender,Home & Kitchen,3,276.06,828.18
1669,CUST0165,PROD033,2023-08-17,Fiction Novel,Books,2,30.75,61.5
1670,CUST0274,PROD001,2023-02-12,Smartphone,Electronics,5,1463.12,7315.6
1671,CUST0218,PROD007,2023-11-17,Smartphone,Electronics,2,1071.44,2142.88
1672,CUST0079,PROD002,2023-04-16,Cycling Helmet,Sports,1,166.94,166.94
1673,CUST0092,PROD017,2023-08-24,Blender,Home & Kitchen,1,53.63,53.63
1674,CUST0209,PROD025,2023-10-13,Smartwatch,Electronics,3,1268.11,3804.33
1675,CUST0061,PROD035,2023-08-19,Comic Book,Books,4,32.15,128.6
1676,CUST0024,PROD045,2023-01-04,Yoga Mat,Sports,5,192.65,963.25
1677,CUST0045,PROD019,2023-02-07,Lamp,Home & Kitchen,3,58.66,175.98
1678,CUST0243,PROD011,2023-08-13,Comic Book,Books,1,67.55,67.55
1679,CUST0152,PROD041,2023-10-01,Jeans,Clothing,5,154.42,772.1
1680,CUST0284,PROD036,2023-03-15,Vacuum,Home & Kitchen,1,288.5,288.5
1681,CUST0202,PROD035,2023-03-14,Laptop,Electronics,5,206.54,1032.7
1682,CUST0109,PROD027,2023-10-08,Headphones,Electronics,3,473.07,1419.21
1683,CUST0130,PROD013,2023-11-27,Dumbbells,Sports,2,52.82,105.64
1684,CUST0237,PROD042,2023-02-28,Sneakers,Clothing,5,173.41,867.05
1685,CUST0051,PROD013,2023-10-09,Headphones,Electronics,3,1073.19,3219.57
1686,CUST0052,PROD019,2023-10-25,Textbook,Books,2,35.0,70.0
1687,CUST0169,PROD040,2023-11-14,Smartphone,Electronics,4,613.12,2452.48
1688,CUST0187,PROD021,2023-12-04,Lamp,Home & Kitchen,5,71.15,355.75
1689,CUST0224,PROD018,2023-08-08,T-Shirt,Clothing,2,76.38,152.76
1690,CUST0229,PROD023,2023-07-04,Jacket,Clothing,4,178.02,712.08
1691,CUST0042,PROD018,2023-06-06,Biography,Books,5,17.62,88.1
1692,CUST0039,PROD002,2023-03-13,Dumbbells,Sports,1,76.86,76.86
1693,CUST0109,PROD003,2023-09-17,Smartwatch,Electronics,5,952.57,4762.85
1694,CUST0242,PROD042,2023-10-10,Lamp,Home & Kitchen,5,271.38,1356.9
1695,CUST0149,PROD009,2023-03-18,Cookware Set,Home & Kitchen,5,90.29,451.45
1696,CUST0258,PROD001,2023-08-26,Water Bottle,Sports,3,36.28,108.84
1697,CUST0072,PROD029,2023-12-06,Sneakers,Clothing,5,143.15,715.75
1698,CUST0248,PROD023,2023-03-23,Sneakers,Clothing,2,190.77,381.54
1699,CUST0190,PROD015,2023-01-21,Dress,Clothing,3,61.71,185.13
1700,CUST0199,PROD031,2023-01-22,Sneakers,Clothing,3,183.39,550.17
1701,CUST0053,PROD046,2023-08-21,Laptop,Electronics,3,1474.77,4424.31
1702,CUST0090,PROD025,2023-09-24,Vacuum,Home & Kitchen,5,186.23,931.15
1703,CUST0265,PROD017,2023-12-01,Textbook,Books,1,51.14,51.14
1704,CUST0250,PROD031,2023-07-12,Sneakers,Clothing,3,93.05,279.15
1705,CUST0085,PROD015,2023-11-06,Smartwatch,Electronics,4,1346.64,5386.56
1706,CUST0081,PROD024,2023-02-09,Running Shoes,Sports,2,64.71,129.42
1707,CUST0059,PROD031,2023-11-05,Smartphone,Electronics,3,739.0,2217.0
1708,CUST0211,PROD002,2023-12-12,Comic Book,Books,2,24.75,49.5
1709,CUST0069,PROD041,2023-05-05,Smartphone,Electronics,2,945.53,1891.06
1710,CUST0133,PROD012,2023-09-20,Smartwatch,Electronics,2,390.92,781.84
1711,CUST0146,PROD006,2023-09-22,Biography,Books,1,77.85,77.85
1712,CUST0088,PROD015,2023-04-21,Biography,Books,4,79.49,317.96
1713,CUST0262,PROD017,2023-07-30,Dumbbells,Sports,2,201.73,403.46
1714,CUST0118,PROD025,2023-03-27,Cookware Set,Home & Kitchen,1,191.06,191.06
1715,CUST0259,PROD044,2023-07-17,T-Shirt,Clothing,5,22.98,114.9
1716,CUST0020,PROD035,2023-08-03,Sneakers,Clothing,4,37.33,149.32
1717,CUST0277,PROD001,2023-09-15,Laptop,Electronics,2,826.91,1653.82
1718,CUST0272,PROD028,2023-12-14,Biography,Books,1,39.45,39.45
1719,CUST0051,PROD028,2023-04-28,Comic Book,Books,5,34.54,172.7
1720,CUST0146,PROD039,2023-03-10,Cookware Set,Home & Kitchen,1,236.78,236.78
1721,CUST0296,PROD034,2023-10-06,Textbook,Books,1,23.23,23.23
1722,CUST0162,PROD027,2023-03-02,Yoga Mat,Sports,2,103.13,206.26
1723,CUST0130,PROD017,2023-07-05,Smartphone,Electronics,5,753.89,3769.45
1724,CUST0204,PROD049,2023-10-02,Biography,Books,3,35.6,106.8
1725,CUST0092,PROD024,2023-04-15,Biography,Books,4,64.87,259.48
1726,CUST0296,PROD023,2023-10-14,Cycling Helmet,Sports,3,74.64,223.92
1727,CUST0118,PROD029,2023-12-28,Self-Help Book,Books,1,69.85,69.85
1728,CUST0174,PROD036,2023-12-25,T-Shirt,Clothing,4,58.6,234.4
1729,CUST0047,PROD010,2023-11-11,Smartphone,Electronics,1,705.83,705.83
1730,CUST0114,PROD024,2023-08-30,Cycling Helmet,Sports,3,35.71,107.13
1731,CUST0267,PROD019,2023-02-10,Yoga Mat,Sports,4,185.26,741.04
1732,CUST0254,PROD029,2023-12-31,Yoga Mat,Sports,2,237.24,474.48
1733,CUST0262,PROD034,2023-01-06,Sneakers,Clothing,1,71.48,71.48
1734,CUST0185,PROD016,2023-12-24,Sneakers,Clothing,1,50.51,50.51
1735,CUST0205,PROD023,2023-12-02,Smartphone,Electronics,3,312.9,938.7
1736,CUST0008,PROD048,2023-12-09,Comic Book,Books,5,51.03,255.15
1737,CUST0299,PROD023,2023-12-27,Laptop,Electronics,5,914.47,4572.35
1738,CUST0233,PROD026,2023-06-27,Coffee Maker,Home & Kitchen,2,193.72,387.44
1739,CUST0055,PROD036,2023-10-22,Headphones,Electronics,5,427.55,2137.75
1740,CUST0263,PROD017,2023-02-07,Running Shoes,Sports,1,94.89,94.89
1741,CUST0289,PROD031,2023-10-03,Running Shoes,Sports,4,178.14,712.56
1742,CUST0015,PROD031,2023-05-05,Cookware Set,Home & Kitchen,5,214.03,1070.15
1743,CUST0118,PROD021,2023-03-01,Blender,Home & Kitchen,2,133.32,266.64
1744,CUST0128,PROD019,2023-07-31,Lamp,Home & Kitchen,3,174.63,523.89
1745,CUST0244,PROD021,2023-02-17,Textbook,Books,2,15.32,30.64
1746,CUST0256,PROD048,2023-07-01,Sneakers,Clothing,2,68.43,136.86
1747,CUST0118,PROD013,2023-04-13,Jeans,Clothing,2,177.09,354.18
1748,CUST0062,PROD006,2023-05-08,Running Shoes,Sports,1,51.66,51.66
1749,CUST0022,PROD031,2023-12-13,Biography,Books,5,10.46,52.3
1750,CUST0141,PROD032,2023-07-10,Running Shoes,Sports,5,130.7,653.5
1751,CUST0066,PROD004,2023-04-04,Running Shoes,Sports,5,108.5,542.5
1752,CUST0258,PROD023,2023-09-27,Comic Book,Books,1,75.78,75.78
1753,CUST0236,PROD021,2023-07-21,Dress,Clothing,5,195.77,978.85
1754,CUST0298,PROD007,2023-12-19,Laptop,Electronics,4,1076.33,4305.32
1755,CUST0281,PROD017,2023-06-16,Lamp,Home & Kitchen,2,262.7,525.4
1756,CUST0188,PROD012,2023-05-02,Cookware Set,Home & Kitchen,3,288.8,866.4
1757,CUST0187,PROD026,2023-09-13,Self-Help Book,Books,3,39.34,118.02
1758,CUST0118,PROD007,2023-05-24,Self-Help Book,Books,5,50.0,250.0
1759,CUST0101,PROD010,2023-05-19,Sneakers,Clothing,4,97.8,391.2
1760,CUST0069,PROD041,2023-03-18,Fiction Novel,Books,4,22.36,89.44
1761,CUST0129,PROD036,2023-09-22,Running Shoes,Sports,3,199.55,598.65
1762,CUST0031,PROD014,2023-10-18,Tablet,Electronics,2,328.67,657.34
1763,CUST0134,PROD024,2023-05-11,Fiction Novel,Books,3,41.49,124.47
1764,CUST0177,PROD002,2023-07-04,Water Bottle,Sports,3,233.98,701.94
1765,CUST0102,PROD037,2023-07-30,Headphones,Electronics,5,1327.58,6637.9
1766,CUST0182,PROD021,2023-10-22,Dumbbells,Sports,3,245.15,735.45
1767,CUST0041,PROD025,2023-12-11,Cycling Helmet,Sports,4,197.06,788.24
1768,CUST0086,PROD041,2023-11-11,Cookware Set,Home & Kitchen,2,200.56,401.12
1769,CUST0041,PROD011,2023-06-22,Biography,Books,1,50.01,50.01
1770,CUST0137,PROD039,2023-06-25,Jacket,Clothing,3,77.04,231.12
1771,CUST0267,PROD029,2023-11-27,Textbook,Books,3,72.14,216.42
1772,CUST0121,PROD043,2023-07-31,Jeans,Clothing,2,173.76,347.52
1773,CUST0049,PROD005,2023-05-09,Smartphone,Electronics,1,416.98,416.98
1774,CUST0269,PROD049,2023-08-31,Yoga Mat,Sports,4,21.2,84.8
1775,CUST0200,PROD020,2023-02-12,Headphones,Electronics,1,1003.53,1003.53
1776,CUST0068,PROD034,2023-04-28,Jacket,Clothing,2,99.77,199.54
1777,CUST0244,PROD030,2023-03-29,Laptop,Electronics,3,1062.61,3187.83
1778,CUST0091,PROD038,2023-10-04,Lamp,Home & Kitchen,5,150.11,750.55
1779,CUST0159,PROD023,2023-11-02,Biography,Books,5,40.45,202.25
1780,CUST0158,PROD024,2023-09-04,Dumbbells,Sports,4,204.11,816.44
1781,CUST0268,PROD049,2023-07-31,Coffee Maker,Home & Kitchen,1,111.96,111.96
1782,CUST0252,PROD049,2023-03-11,Vacuum,Home & Kitchen,1,156.68,156.68
1783,CUST0119,PROD001,2023-09-02,Blender,Home & Kitchen,3,236.78,710.34
1784,CUST0224,PROD026,2023-10-08,Coffee Maker,Home & Kitchen,5,141.17,705.85
1785,CUST0135,PROD006,2023-05-08,Dress,Clothing,2,169.12,338.24
1786,CUST0140,PROD019,2023-08-05,Sneakers,Clothing,5,157.62,788.1
1787,CUST0094,PROD009,2023-11-29,Running Shoes,Sports,1,112.03,112.03
1788,CUST0252,PROD013,2023-05-29,Tablet,Electronics,3,1003.05,3009.15
1789,CUST0012,PROD012,2023-06-14,Smartphone,Electronics,5,264.52,1322.6
1790,CUST0005,PROD015,2023-02-22,Vacuum,Home & Kitchen,4,63.76,255.04
1791,CUST0216,PROD020,2023-02-16,T-Shirt,Clothing,3,108.84,326.52
1792,CUST0170,PROD006,2023-09-13,Cookware Set,Home & Kitchen,1,218.17,218.17
1793,CUST0279,PROD031,2023-03-16,Headphones,Electronics,1,1208.35,1208.35
1794,CUST0063,PROD050,2023-04-03,Jacket,Clothing,1,167.11,167.11
1795,CUST0102,PROD030,2023-05-08,Comic Book,Books,1,27.3,27.3
1796,CUST0166,PROD011,2023-02-18,Dumbbells,Sports,3,126.11,378.33
1797,CUST0247,PROD041,2023-11-19,Smartwatch,Electronics,3,877.2,2631.6
1798,CUST0058,PROD016,2023-06-02,Jacket,Clothing,2,179.75,359.5
1799,CUST0300,PROD008,2023-11-21,Textbook,Books,3,11.05,33.15
1800,CUST0244,PROD045,2023-07-22,T-Shirt,Clothing,5,194.39,971.95
1801,CUST0081,PROD032,2023-11-02,Jacket,Clothing,2,158.74,317.48
1802,CUST0031,PROD023,2023-02-16,Running Shoes,Sports,1,233.75,233.75
1803,CUST0250,PROD015,2023-11-27,Sneakers,Clothing,2,162.46,324.92
1804,CUST0099,PROD002,2023-06-12,Running Shoes,Sports,4,204.3,817.2
1805,CUST0021,PROD032,2023-12-19,Textbook,Books,3,60.71,182.13
1806,CUST0098,PROD037,2023-12-28,Biography,Books,4,30.63,122.52
1807,CUST0141,PROD039,2023-04-06,Running Shoes,Sports,4,91.07,364.28
1808,CUST0152,PROD017,2023-10-11,T-Shirt,Clothing,4,115.6,462.4
1809,CUST0195,PROD047,2023-10-05,Cookware Set,Home & Kitchen,5,30.19,150.95
1810,CUST0123,PROD021,2023-04-05,Smartwatch,Electronics,5,1313.88,6569.4
1811,CUST0283,PROD010,2023-02-02,Cycling Helmet,Sports,4,59.62,238.48
1812,CUST0057,PROD007,2023-11-10,Vacuum,Home & Kitchen,3,140.65,421.95
1813,CUST0092,PROD003,2023-09-25,Laptop,Electronics,2,1285.75,2571.5
1814,CUST0293,PROD042,2023-04-14,Tablet,Electronics,1,449.1,449.1
1815,CUST0132,PROD004,2023-07-18,Biography,Books,5,53.68,268.4
1816,CUST0107,PROD042,2023-07-07,Sneakers,Clothing,1,149.21,149.21
1817,CUST0185,PROD036,2023-09-09,Tablet,Electronics,1,1241.33,1241.33
1818,CUST0271,PROD003,2023-08-01,Blender,Home & Kitchen,3,252.38,757.14
1819,CUST0050,PROD007,2023-02-06,Blender,Home & Kitchen,5,285.04,1425.2
1820,CUST0128,PROD037,2023-04-29,Cycling Helmet,Sports,5,59.52,297.6
1821,CUST0055,PROD050,2023-11-17,Sneakers,Clothing,4,154.85,619.4
1822,CUST0054,PROD011,2023-11-23,Running Shoes,Sports,4,173.51,694.04
1823,CUST0274,PROD039,2023-04-03,Cycling Helmet,Sports,2,133.6,267.2
1824,CUST0191,PROD027,2023-08-15,Vacuum,Home & Kitchen,3,178.52,535.56
1825,CUST0280,PROD014,2023-11-21,Textbook,Books,5,52.59,262.95
1826,CUST0230,PROD026,2023-07-12,Running Shoes,Sports,4,99.6,398.4
1827,CUST0070,PROD020,2023-01-01,Headphones,Electronics,5,974.49,4872.45
1828,CUST0012,PROD050,2023-01-04,Coffee Maker,Home & Kitchen,3,88.0,264.0
1829,CUST0293,PROD010,2023-12-20,Lamp,Home & Kitchen,5,168.04,840.2
1830,CUST0136,PROD024,2023-02-18,Tablet,Electronics,2,662.35,1324.7
1831,CUST0048,PROD037,2023-10-26,Jeans,Clothing,3,66.12,198.36
1832,CUST0248,PROD012,2023-07-24,Dumbbells,Sports,3,187.55,562.65
1833,CUST0020,PROD047,2023-09-07,Yoga Mat,Sports,3,154.88,464.64
1834,CUST0179,PROD028,2023-10-23,Fiction Novel,Books,3,64.61,193.83
1835,CUST0006,PROD041,2023-08-02,Smartphone,Electronics,5,1171.98,5859.9
1836,CUST0164,PROD035,2023-11-20,Fiction Novel,Books,1,31.33,31.33
1837,CUST0079,PROD004,2023-10-17,Jacket,Clothing,2,110.43,220.86
1838,CUST0259,PROD006,2023-12-11,Comic Book,Books,5,62.7,313.5
1839,CUST0068,PROD022,2023-04-24,Textbook,Books,2,65.05,130.1
1840,CUST0205,PROD017,2023-02-12,Biography,Books,5,62.17,310.85
1841,CUST0070,PROD031,2023-02-13,Biography,Books,2,40.41,80.82
1842,CUST0101,PROD036,2023-10-14,Dress,Clothing,5,91.16,455.8
1843,CUST0221,PROD021,2023-11-12,Dumbbells,Sports,3,71.94,215.82
1844,CUST0217,PROD024,2023-12-17,Yoga Mat,Sports,4,41.44,165.76
1845,CUST0157,PROD011,2023-06-28,Jacket,Clothing,1,82.01,82.01
1846,CUST0023,PROD015,2023-06-29,Cycling Helmet,Sports,4,161.45,645.8
1847,CUST0058,PROD048,2023-04-13,Coffee Maker,Home & Kitchen,1,234.59,234.59
1848,CUST0008,PROD022,2023-01-28,Sneakers,Clothing,3,186.81,560.43
1849,CUST0170,PROD014,2023-12-22,Headphones,Electronics,1,785.08,785.08
1850,CUST0281,PROD031,2023-10-03,Jeans,Clothing,3,118.36,355.08
1851,CUST0023,PROD017,2023-11-15,T-Shirt,Clothing,5,87.79,438.95
1852,CUST0139,PROD004,2023-03-29,Headphones,Electronics,5,460.9,2304.5
1853,CUST0185,PROD007,2023-08-27,Laptop,Electronics,3,705.24,2115.72
1854,CUST0261,PROD046,2023-01-10,Cookware Set,Home & Kitchen,4,92.42,369.68
1855,CUST0046,PROD012,2023-02-20,Cookware Set,Home & Kitchen,5,264.03,1320.15
1856,CUST0021,PROD016,2023-04-12,Cycling Helmet,Sports,1,146.76,146.76
1857,CUST0010,PROD023,2023-09-29,Vacuum,Home & Kitchen,2,162.28,324.56
1858,CUST0257,PROD018,2023-12-17,Vacuum,Home & Kitchen,2,198.81,397.62
1859,CUST0285,PROD018,2023-02-01,Cookware Set,Home & Kitchen,1,270.41,270.41
1860,CUST0045,PROD047,2023-04-26,Jacket,Clothing,2,181.49,362.98
1861,CUST0214,PROD016,2023-07-15,Water Bottle,Sports,2,220.08,440.16
1862,CUST0169,PROD029,2023-10-21,Dress,Clothing,5,194.7,973.5
1863,CUST0278,PROD044,2023-10-05,Jeans,Clothing,5,137.45,687.25
1864,CUST0070,PROD028,2023-04-14,Jacket,Clothing,5,143.94,719.7
1865,CUST0273,PROD047,2023-03-16,Dumbbells,Sports,5,89.61,448.05
1866,CUST0016,PROD049,2023-03-02,Jacket,Clothing,2,171.11,342.22
1867,CUST0078,PROD050,2023-06-13,Comic Book,Books,3,31.23,93.69
1868,CUST0137,PROD039,2023-04-07,Smartphone,Electronics,5,440.17,2200.85
1869,CUST0014,PROD023,2023-10-18,Dumbbells,Sports,2,155.14,310.28
1870,CUST0241,PROD046,2023-02-10,Self-Help Book,Books,5,45.16,225.8
1871,CUST0243,PROD009,2023-11-29,Coffee Maker,Home & Kitchen,4,260.07,1040.28
1872,CUST0139,PROD027,2023-03-25,Jeans,Clothing,1,25.8,25.8
1873,CUST0251,PROD045,2023-04-24,Jeans,Clothing,4,31.9,127.6
1874,CUST0195,PROD047,2023-06-16,Self-Help Book,Books,1,39.93,39.93
1875,CUST0275,PROD034,2023-06-10,Biography,Books,5,75.74,378.7
1876,CUST0022,PROD016,2023-11-25,Smartwatch,Electronics,4,342.11,1368.44
1877,CUST0286,PROD025,2023-09-23,Cycling Helmet,Sports,1,246.2,246.2
1878,CUST0156,PROD050,2023-09-22,Smartphone,Electronics,4,578.53,2314.12
1879,CUST0028,PROD045,2023-05-27,Self-Help Book,Books,5,39.57,197.85
1880,CUST0047,PROD047,2023-09-22,Dress,Clothing,4,169.38,677.52
1881,CUST0070,PROD026,2023-09-14,Smartphone,Electronics,5,1212.35,6061.75
1882,CUST0104,PROD030,2023-07-31,Cookware Set,Home & Kitchen,4,36.73,146.92
1883,CUST0064,PROD006,2023-02-16,Vacuum,Home & Kitchen,2,216.76,433.52
1884,CUST0262,PROD040,2023-02-28,Textbook,Books,4,15.97,63.88
1885,CUST0172,PROD037,2023-03-23,Biography,Books,2,36.64,73.28
1886,CUST0027,PROD027,2023-12-04,Jeans,Clothing,2,176.39,352.78
1887,CUST0061,PROD009,2023-06-07,Cookware Set,Home & Kitchen,2,107.97,215.94
1888,CUST0235,PROD032,2023-04-14,Smartwatch,Electronics,1,1195.01,1195.01
1889,CUST0122,PROD014,2023-09-13,Yoga Mat,Sports,4,157.88,631.52
1890,CUST0004,PROD016,2023-10-29,Comic Book,Books,1,38.71,38.71
1891,CUST0026,PROD012,2023-10-08,Lamp,Home & Kitchen,2,199.73,399.46
1892,CUST0296,PROD039,2023-03-17,Headphones,Electronics,1,247.74,247.74
1893,CUST0092,PROD011,2023-06-02,Blender,Home & Kitchen,4,43.24,172.96
1894,CUST0294,PROD036,2023-12-11,Lamp,Home & Kitchen,5,208.45,1042.25
1895,CUST0048,PROD050,2023-04-01,Biography,Books,1,35.21,35.21
1896,CUST0219,PROD036,2023-06-03,Vacuum,Home & Kitchen,1,272.33,272.33
1897,CUST0169,PROD034,2023-02-03,Cookware Set,Home & Kitchen,3,66.33,198.99
1898,CUST0030,PROD007,2023-07-31,Dumbbells,Sports,5,178.52,892.6
1899,CUST0148,PROD028,2023-10-20,Yoga Mat,Sports,5,128.66,643.3
1900,CUST0182,PROD009,2023-11-08,Vacuum,Home & Kitchen,5,171.86,859.3
1901,CUST0253,PROD012,2023-11-11,Cycling Helmet,Sports,4,137.13,548.52
1902,CUST0061,PROD002,2023-11-09,Jacket,Clothing,1,196.27,196.27
1903,CUST0212,PROD003,2023-08-27,Smartphone,Electronics,4,1239.43,4957.72
1904,CUST0006,PROD041,2023-06-20,Lamp,Home & Kitchen,2,247.63,495.26
1905,CUST0154,PROD033,2023-04-14,Vacuum,Home & Kitchen,3,243.35,730.05
1906,CUST0175,PROD026,2023-10-09,Blender,Home & Kitchen,3,60.74,182.22
1907,CUST0170,PROD022,2023-10-19,Yoga Mat,Sports,2,210.53,421.06
1908,CUST0247,PROD010,2023-12-11,Comic Book,Books,2,65.81,131.62
1909,CUST0212,PROD048,2023-11-18,Biography,Books,4,72.72,290.88
1910,CUST0285,PROD035,2023-01-29,Running Shoes,Sports,3,147.76,443.28
1911,CUST0034,PROD010,2023-01-10,Sneakers,Clothing,3,143.39,430.17
1912,CUST0085,PROD037,2023-05-24,Headphones,Electronics,5,1478.7,7393.5
1913,CUST0162,PROD046,2023-11-07,Self-Help Book,Books,3,51.66,154.98
1914,CUST0191,PROD029,2023-01-17,Cookware Set,Home & Kitchen,2,53.44,106.88
1915,CUST0192,PROD003,2023-06-04,Sneakers,Clothing,1,74.42,74.42
1916,CUST0257,PROD010,2023-04-14,Tablet,Electronics,4,857.79,3431.16
1917,CUST0159,PROD050,2023-04-08,Cookware Set,Home & Kitchen,5,227.76,1138.8
1918,CUST0068,PROD014,2023-06-17,T-Shirt,Clothing,5,167.98,839.9
1919,CUST0060,PROD001,2023-01-19,Comic Book,Books,5,59.96,299.8
1920,CUST0240,PROD003,2023-06-09,Smartwatch,Electronics,3,1333.44,4000.32
1921,CUST0108,PROD021,2023-02-22,Running Shoes,Sports,3,20.28,60.84
1922,CUST0226,PROD043,2023-04-13,Jacket,Clothing,3,69.8,209.4
1923,CUST0008,PROD040,2023-03-02,Coffee Maker,Home & Kitchen,1,72.52,72.52
1924,CUST0282,PROD021,2023-10-14,Yoga Mat,Sports,3,63.55,190.65
1925,CUST0037,PROD020,2023-05-19,Jacket,Clothing,2,123.33,246.66
1926,CUST0015,PROD031,2023-11-10,Lamp,Home & Kitchen,2,149.78,299.56
1927,CUST0219,PROD026,2023-12-12,Laptop,Electronics,1,698.68,698.68
1928,CUST0183,PROD020,2023-04-02,Water Bottle,Sports,4,162.93,651.72
1929,CUST0291,PROD009,2023-06-20,Sneakers,Clothing,4,34.14,136.56
1930,CUST0241,PROD015,2023-02-17,Fiction Novel,Books,4,41.89,167.56
1931,CUST0201,PROD012,2023-04-25,Sneakers,Clothing,3,66.45,199.35
1932,CUST0034,PROD031,2023-12-25,Vacuum,Home & Kitchen,1,152.39,152.39
1933,CUST0145,PROD050,2023-02-27,Cookware Set,Home & Kitchen,2,154.54,309.08
1934,CUST0208,PROD046,2023-06-28,Water Bottle,Sports,1,44.94,44.94
1935,CUST0273,PROD030,2023-02-24,Lamp,Home & Kitchen,3,205.35,616.05
1936,CUST0281,PROD011,2023-07-25,Cycling Helmet,Sports,2,71.07,142.14
1937,CUST0221,PROD028,2023-09-04,Fiction Novel,Books,5,33.85,169.25
1938,CUST0040,PROD048,2023-10-18,Lamp,Home & Kitchen,2,217.42,434.84
1939,CUST0238,PROD021,2023-12-31,Cycling Helmet,Sports,5,41.87,209.35
1940,CUST0036,PROD039,2023-10-12,Tablet,Electronics,4,429.03,1716.12
1941,CUST0047,PROD014,2023-02-25,Cycling Helmet,Sports,1,91.94,91.94
1942,CUST0232,PROD035,2023-03-13,Yoga Mat,Sports,2,192.91,385.82
1943,CUST0106,PROD044,2023-05-30,Biography,Books,2,50.46,100.92
1944,CUST0223,PROD046,2023-06-12,Lamp,Home & Kitchen,3,244.47,733.41
1945,CUST0207,PROD009,2023-06-26,Smartwatch,Electronics,5,210.56,1052.8
1946,CUST0001,PROD046,2023-05-31,Headphones,Electronics,1,1371.4,1371.4
1947,CUST0121,PROD028,2023-10-14,Blender,Home & Kitchen,1,262.54,262.54
1948,CUST0208,PROD025,2023-12-26,Cycling Helmet,Sports,4,161.93,647.72
1949,CUST0072,PROD013,2023-08-11,Dumbbells,Sports,4,170.68,682.72
1950,CUST0148,PROD043,2023-10-12,Textbook,Books,2,68.8,137.6
1951,CUST0074,PROD047,2023-03-06,T-Shirt,Clothing,1,32.91,32.91
1952,CUST0234,PROD045,2023-09-07,Self-Help Book,Books,4,15.93,63.72
1953,CUST0218,PROD036,2023-11-06,Biography,Books,5,22.59,112.95
1954,CUST0004,PROD037,2023-08-19,Textbook,Books,4,25.8,103.2
1955,CUST0296,PROD024,2023-09-13,Sneakers,Clothing,5,68.47,342.35
1956,CUST0058,PROD038,2023-01-18,Smartwatch,Electronics,3,828.25,2484.75
1957,CUST0144,PROD030,2023-09-04,Smartphone,Electronics,5,1149.24,5746.2
1958,CUST0126,PROD031,2023-09-22,Smartwatch,Electronics,1,1356.89,1356.89
1959,CUST0028,PROD022,2023-11-19,Smartwatch,Electronics,3,1237.53,3712.59
1960,CUST0294,PROD047,2023-10-01,Tablet,Electronics,4,790.25,3161.0
1961,CUST0149,PROD011,2023-06-19,Textbook,Books,3,77.24,231.72
1962,CUST0134,PROD004,2023-01-19,Running Shoes,Sports,5,185.84,929.2
1963,CUST0150,PROD048,2023-11-19,Biography,Books,1,21.84,21.84
1964,CUST0259,PROD005,2023-11-16,Headphones,Electronics,2,830.19,1660.38
1965,CUST0132,PROD001,2023-05-23,Coffee Maker,Home & Kitchen,3,196.27,588.81
1966,CUST0229,PROD024,2023-02-27,Dumbbells,Sports,2,228.88,457.76
1967,CUST0017,PROD022,2023-03-31,Coffee Maker,Home & Kitchen,5,160.93,804.65
1968,CUST0254,PROD049,2023-02-13,Sneakers,Clothing,2,188.11,376.22
1969,CUST0108,PROD037,2023-07-31,Self-Help Book,Books,2,56.25,112.5
1970,CUST0027,PROD011,2023-06-26,Headphones,Electronics,1,1182.13,1182.13
1971,CUST0120,PROD025,2023-08-26,Comic Book,Books,5,31.1,155.5
1972,CUST0223,PROD001,2023-12-16,Comic Book,Books,5,28.38,141.9
1973,CUST0022,PROD007,2023-05-28,Comic Book,Books,5,57.49,287.45
1974,CUST0172,PROD018,2023-09-30,Cookware Set,Home & Kitchen,3,194.83,584.49
1975,CUST0237,PROD050,2023-05-17,Headphones,Electronics,4,1050.65,4202.6
1976,CUST0173,PROD044,2023-12-12,Sneakers,Clothing,5,158.69,793.45
1977,CUST0035,PROD001,2023-12-20,Jacket,Clothing,1,118.57,118.57
1978,CUST0180,PROD015,2023-07-30,Smartwatch,Electronics,4,335.08,1340.32
